Action_Cash,Action_TSM,Action_MRVL,Action_NVDA,Action_RTX,Action_GM,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_TSM_close_L1,State_TSM_high_L1,State_TSM_low_L1,State_TSM_open_L1,State_MRVL_close_L1,State_MRVL_high_L1,State_MRVL_low_L1,State_MRVL_open_L1,State_NVDA_close_L1,State_NVDA_high_L1,State_NVDA_low_L1,State_NVDA_open_L1,State_RTX_close_L1,State_RTX_high_L1,State_RTX_low_L1,State_RTX_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,Wealth,Return,Price_Cash,Price_TSM,Price_MRVL,Price_NVDA,Price_RTX,Price_GM
0.16657451,0.16666922,0.16666478,0.16670778,0.16674238,0.16664131,1.0,1.0,1.0,1.0,0.81810873,0.83657824,0.81441486,0.83657824,0.84660453,0.84818763,0.81986779,0.84818763,0.82778345,0.84695651,0.82285822,0.84695651,0.87897026,0.88125691,0.85328887,0.88125691,0.87457263,0.90271653,0.87351721,0.90271653,9736.125763619146,-0.0064565752915348,1.000,0.961,1.000,1.000,1.000,1.000
0.1665745,0.16666904,0.16666517,0.16670695,0.1667431,0.16664127,1.0,1.0,1.0,1.0,0.84660453,0.84818763,0.81986779,0.84818763,0.82778345,0.84695651,0.82285822,0.84695651,0.87897026,0.88125691,0.85328887,0.88125691,0.87457263,0.90271653,0.87351721,0.90271653,0.8842472,0.89005185,0.87140654,0.89005185,9750.096840511202,0.0014339443379893,1.000,1.009,1.000,1.000,1.000,1.000
0.16657422,0.16666894,0.16666575,0.16670635,0.1667431,0.16664164,1.0,1.0,1.0,1.0,0.82778345,0.84695651,0.82285822,0.84695651,0.87897026,0.88125691,0.85328887,0.88125691,0.87457263,0.90271653,0.87351721,0.90271653,0.8842472,0.89005185,0.87140654,0.89005185,0.85012271,0.89110728,0.83939283,0.89110728,9812.736524619757,0.0064039699173141,1.000,1.039,1.000,1.000,1.000,1.000
0.1665743,0.16666879,0.16666599,0.16670613,0.16674294,0.16664182,1.0,1.0,1.0,1.0,0.87897026,0.88125691,0.85328887,0.88125691,0.87457263,0.90271653,0.87351721,0.90271653,0.8842472,0.89005185,0.87140654,0.89005185,0.85012271,0.89110728,0.83939283,0.89110728,0.85751024,0.86349082,0.84361416,0.86349082,9781.273463670615,-0.0032115006585936,1.000,0.981,1.000,1.000,1.000,1.000
0.16657464,0.16666852,0.1666653,0.16670763,0.16674207,0.16664186,1.0,1.0,1.0,1.0,0.87457263,0.90271653,0.87351721,0.90271653,0.8842472,0.89005185,0.87140654,0.89005185,0.85012271,0.89110728,0.83939283,0.89110728,0.85751024,0.86349082,0.84361416,0.86349082,0.89057933,0.90183689,0.87861815,0.90183689,9871.157572505334,0.0091474419045641,1.000,1.055,1.000,1.000,1.000,1.000
0.16657463,0.16666903,0.16666499,0.16670685,0.16674328,0.16664128,1.0,1.0,1.0,1.0,0.8842472,0.89005185,0.87140654,0.89005185,0.85012271,0.89110728,0.83939283,0.89110728,0.85751024,0.86349082,0.84361416,0.86349082,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,9911.473728976787,0.0040759201010026,1.000,1.025,1.000,1.000,1.000,1.000
0.16657497,0.16666895,0.16666502,0.1667067,0.16674334,0.16664106,1.0,1.0,1.0,1.0,0.85012271,0.89110728,0.83939283,0.89110728,0.85751024,0.86349082,0.84361416,0.86349082,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,9877.54610638026,-0.0034289374735196,1.000,0.980,1.000,1.000,1.000,1.000
0.16657619,0.1666691,0.16666462,0.16670579,0.16674462,0.16663969,1.0,1.0,1.0,1.0,0.85751024,0.86349082,0.84361416,0.86349082,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,9839.285330763896,-0.0038810316721805,1.000,0.977,1.000,1.000,1.000,1.000
0.16658291,0.16666168,0.16666374,0.16670136,0.16675104,0.16663927,1.0,1.0,1.0,1.0,0.89057933,0.90183689,0.87861815,0.90183689,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,9889.643472029851,0.0051050162059351,1.000,1.031,1.000,1.000,1.000,1.000
0.16658716,0.16665144,0.1666664,0.16670167,0.16675316,0.16664018,1.0,1.0,1.0,1.0,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,9879.890549680433,-0.0009866619142278,1.000,0.994,1.000,1.000,1.000,1.000
0.1665906,0.16664112,0.16667078,0.1667068,0.16675153,0.16663918,1.0,1.0,1.0,1.0,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,9882.68639972294,0.0002829438760257,1.000,1.002,1.000,1.000,1.000,1.000
0.16658948,0.16663425,0.16667376,0.1667122,0.16675477,0.16663556,1.0,1.0,1.0,1.0,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,9907.041568340985,0.0024613962307721,1.000,1.015,1.000,1.000,1.000,1.000
0.16659231,0.16661951,0.16668065,0.16671406,0.16676004,0.16663341,1.0,1.0,1.0,1.0,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,9883.855444917765,-0.0023431109783114,1.000,0.986,1.000,1.000,1.000,1.000
0.16659336,0.16660485,0.16668698,0.16671893,0.16676496,0.16663098,1.0,1.0,1.0,1.0,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,9937.491873253275,0.0054119993349478,1.000,1.033,1.000,1.000,1.000,1.000
0.1665989,0.16658355,0.16669077,0.16672857,0.16677126,0.16662696,1.0,1.0,1.0,1.0,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,9896.36028450846,-0.0041476206822921,1.000,0.975,1.000,1.000,1.000,1.000
0.16660157,0.16656357,0.16669858,0.16673183,0.1667852,0.16661921,1.0,1.0,1.0,1.0,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,9833.294135250782,-0.0063930530879537,1.000,0.962,1.000,1.000,1.000,1.000
0.1666062,0.16655067,0.16670763,0.16672838,0.16679002,0.16661714,1.0,1.0,1.0,1.0,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,9866.816087989268,0.003403228176165,1.000,1.021,1.000,1.000,1.000,1.000
0.16660576,0.16654128,0.16671285,0.1667236,0.1668027,0.16661389,1.0,1.0,1.0,1.0,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,9852.883550320206,-0.0014130580326173,1.000,0.992,1.000,1.000,1.000,1.000
0.16659512,0.16653527,0.16671066,0.1667189,0.16682157,0.16661851,1.0,1.0,1.0,1.0,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,9866.183643673932,0.001348957862937,1.000,1.008,1.000,1.000,1.000,1.000
0.16658317,0.16653122,0.1667081,0.16670904,0.1668409,0.16662759,1.0,1.0,1.0,1.0,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,9872.459957096891,0.0006359417355544,1.000,1.004,1.000,1.000,1.000,1.000
0.16657686,0.16652073,0.16670823,0.16669245,0.16686778,0.16663393,1.0,1.0,1.0,1.0,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,9890.66850532063,0.0018426792509671,1.000,1.011,1.000,1.000,1.000,1.000
0.16657959,0.16648583,0.16671716,0.16667064,0.16691217,0.16663459,1.0,1.0,1.0,1.0,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,9874.75934377,-0.0016097971779556,1.000,0.990,1.000,1.000,1.000,1.000
0.16658843,0.16643998,0.16673076,0.16664541,0.16696414,0.16663127,1.0,1.0,1.0,1.0,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,9833.951783494578,-0.0041410743023823,1.000,0.975,1.000,1.000,1.000,1.000
0.16658647,0.16639295,0.16675973,0.16661228,0.16702099,0.1666276,1.0,1.0,1.0,1.0,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,9828.104250656572,-0.0005948038191173,1.000,0.996,1.000,1.000,1.000,1.000
0.16657984,0.16637205,0.1667819,0.16657941,0.16704275,0.1666441,1.0,1.0,1.0,1.0,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,9865.9852422344,0.0038469448722853,1.000,1.023,1.000,1.000,1.000,1.000
0.16657557,0.16638501,0.1667877,0.16656026,0.16703682,0.16665462,1.0,1.0,1.0,1.0,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,9793.439236700537,-0.0073803111483371,1.000,0.956,1.000,1.000,1.000,1.000
0.16656405,0.16638306,0.16680482,0.16654508,0.1670475,0.1666555,1.0,1.0,1.0,1.0,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,9861.0202479959,0.0068769408475787,1.000,1.042,1.000,1.000,1.000,1.000
0.1665521,0.1663805,0.16682373,0.16652818,0.16705559,0.16665989,1.0,1.0,1.0,1.0,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,9827.351062925032,-0.0034202136236264,1.000,0.980,1.000,1.000,1.000,1.000
0.16654438,0.16638331,0.16683422,0.1665216,0.16705608,0.16666035,1.0,1.0,1.0,1.0,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,9860.42802148711,0.0033601544940054,1.000,1.020,1.000,1.000,1.000,1.000
0.16654243,0.16639027,0.16682735,0.166521,0.16705434,0.16666465,1.0,1.0,1.0,1.0,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,9825.862876731537,-0.0035115990568041,1.000,0.979,1.000,1.000,1.000,1.000
0.16653094,0.16640593,0.16682468,0.16652432,0.16704407,0.16667004,1.0,1.0,1.0,1.0,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,9795.184739428394,-0.0031270666992149,1.000,0.981,1.000,1.000,1.000,1.000
0.16651645,0.16643414,0.1668167,0.16653085,0.16703133,0.16667052,1.0,1.0,1.0,1.0,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,9828.512915544996,0.0033967307025419,1.000,1.020,1.000,1.000,1.000,1.000
0.16650513,0.166478,0.16679484,0.1665447,0.16701652,0.16666082,1.0,1.0,1.0,1.0,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,9858.064837724409,0.0030022429237702,1.000,1.018,1.000,1.000,1.000,1.000
0.16649827,0.16651574,0.16677272,0.16655357,0.16701032,0.16664942,1.0,1.0,1.0,1.0,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,9811.683837770006,-0.0047159815492172,1.000,0.972,1.000,1.000,1.000,1.000
0.1664917,0.16648965,0.16680206,0.1665286,0.16703308,0.16665491,1.0,1.0,1.0,1.0,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,9813.213233345296,0.0001558627872385,1.000,1.001,1.000,1.000,1.000,1.000
0.16647471,0.16647932,0.16684358,0.16649555,0.16703905,0.16666779,1.0,1.0,1.0,1.0,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,9835.931868801985,0.0023124309441724,1.000,1.014,1.000,1.000,1.000,1.000
0.16647592,0.1664491,0.1668822,0.16645315,0.16705954,0.16668011,1.0,1.0,1.0,1.0,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,9867.326572403825,0.0031867551516265,1.000,1.019,1.000,1.000,1.000,1.000
0.16652784,0.16619202,0.16706502,0.16628195,0.16714679,0.1667864,1.0,1.0,1.0,1.0,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,9900.370463061065,0.0033432241880266,1.000,1.020,1.000,1.000,1.000,1.000
0.16644415,0.1665408,0.16687652,0.1665086,0.1669724,0.16665749,1.0,1.0,1.0,1.0,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,9938.210764223695,0.0038148239150316,1.000,1.023,1.000,1.000,1.000,1.000
0.16640282,0.16660976,0.16684261,0.16656017,0.16692394,0.16666062,1.0,1.0,1.0,1.0,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,9966.195504931447,0.0028119159917295,1.000,1.017,1.000,1.000,1.000,1.000
0.16634889,0.1667651,0.16677943,0.16661705,0.166879,0.16661048,1.0,1.0,1.0,1.0,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,9977.276148574696,0.0011112052079937,1.000,1.007,1.000,1.000,1.000,1.000
0.16621912,0.16715133,0.16656566,0.1669065,0.16676235,0.16639504,1.0,1.0,1.0,1.0,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,10008.459561550848,0.0031205694635067,1.000,1.019,1.000,1.000,1.000,1.000
0.16617182,0.16723312,0.16652498,0.1669736,0.16675532,0.16634116,1.0,1.0,1.0,1.0,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,10036.18707027683,0.0027665767245164,1.000,1.017,1.000,1.000,1.000,1.000
0.16644825,0.1663714,0.166977,0.16628379,0.16704549,0.16687408,1.0,1.0,1.0,1.0,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,9963.281321621977,-0.0072908009525811,1.000,0.956,1.000,1.000,1.000,1.000
0.16668427,0.16562898,0.1673118,0.16566105,0.16738887,0.167325,1.0,1.0,1.0,1.0,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,9991.907254988544,0.0028690235516819,1.000,1.017,1.000,1.000,1.000,1.000
0.16694403,0.16490488,0.16764987,0.16503508,0.1677333,0.16773278,1.0,1.0,1.0,1.0,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,9992.422533176525,5.156822305844865e-05,1.000,1.000,1.000,1.000,1.000,1.000
0.16724628,0.1639708,0.16810323,0.16422485,0.1682503,0.1682045,1.0,1.0,1.0,1.0,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,9985.909100212912,-0.0006520497621034,1.000,0.996,1.000,1.000,1.000,1.000
0.16744107,0.16343777,0.16830665,0.16374116,0.16863243,0.16844092,1.0,1.0,1.0,1.0,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,10009.265622263374,0.0023362169121087,1.000,1.014,1.000,1.000,1.000,1.000
0.16769433,0.1629359,0.16853888,0.16326602,0.16888757,0.1686773,1.0,1.0,1.0,1.0,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,10008.34310087635,-9.217098809720031e-05,1.000,0.999,1.000,1.000,1.000,1.000
0.1676199,0.16337596,0.16823485,0.16365148,0.16878425,0.16833358,1.0,1.0,1.0,1.0,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,9983.8428080222,-0.0024509881241531,1.000,0.985,1.000,1.000,1.000,1.000
0.16770051,0.16353063,0.16805819,0.16380855,0.16878484,0.16811727,1.0,1.0,1.0,1.0,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,10004.158560930464,0.002032795528586,1.000,1.012,1.000,1.000,1.000,1.000
0.1674865,0.16417131,0.16765939,0.16442643,0.16860567,0.16765074,1.0,1.0,1.0,1.0,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,10026.392963267008,0.0022200498515243,1.000,1.014,1.000,1.000,1.000,1.000
0.1672495,0.1646756,0.16736566,0.16490735,0.1685456,0.1672563,1.0,1.0,1.0,1.0,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,10021.104497028136,-0.0005275936681891,1.000,0.997,1.000,1.000,1.000,1.000
0.16706616,0.16513498,0.16710678,0.16533396,0.16848595,0.16687223,1.0,1.0,1.0,1.0,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,10034.518219502366,0.001337652254825,1.000,1.008,1.000,1.000,1.000,1.000
0.16685408,0.16552462,0.16688108,0.1657346,0.16844015,0.16656539,1.0,1.0,1.0,1.0,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,10013.806005308055,-0.0020662297088725,1.000,0.988,1.000,1.000,1.000,1.000
0.16671443,0.1657803,0.16668607,0.16595672,0.16850245,0.16636002,1.0,1.0,1.0,1.0,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,10015.535852339772,0.0001727312907544,1.000,1.001,1.000,1.000,1.000,1.000
0.16634753,0.1667193,0.16619505,0.16672924,0.16817324,0.16583568,1.0,1.0,1.0,1.0,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,10026.71351074102,0.0011154096885671,1.000,1.007,1.000,1.000,1.000,1.000
0.16592434,0.16782486,0.16566633,0.16766556,0.1677117,0.16520724,1.0,1.0,1.0,1.0,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,10028.109878405392,0.0001392550449865,1.000,1.001,1.000,1.000,1.000,1.000
0.16594048,0.16806449,0.16556452,0.167839,0.16755047,0.16504103,1.0,1.0,1.0,1.0,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,10081.48133615858,0.0053080724016931,1.000,1.032,1.000,1.000,1.000,1.000
0.16593389,0.16824508,0.165559,0.16798462,0.16737337,0.16490409,1.0,1.0,1.0,1.0,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,10175.698884582387,0.0093022056170957,1.000,1.056,1.000,1.000,1.000,1.000
0.16575277,0.16884613,0.16532148,0.16847159,0.16696507,0.16464293,1.0,1.0,1.0,1.0,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,10143.012918345274,-0.0032173294005123,1.000,0.981,1.000,1.000,1.000,1.000
0.16561764,0.16959248,0.16492702,0.16919246,0.1662837,0.1643867,1.0,1.0,1.0,1.0,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427,10196.198390295584,0.0052298579692205,1.000,1.031,1.000,1.000,1.000,1.000
0.16570765,0.16950053,0.16501613,0.16932473,0.16606902,0.16438195,1.0,1.0,1.0,1.0,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427,1.07586994,1.08986991,1.07533832,1.08986991,10256.56183035269,0.0059027353445177,1.000,1.035,1.000,1.000,1.000,1.000
