Action1,Action2,Action3,Action4,Action5,Action6,State1.1,State1.2,State1.3,State2.1,State2.2,State2.3,State3.1,State3.2,State3.3,State4.1,State4.2,State4.3,State5.1,State5.2,State5.3,State6.1,State6.2,State6.3
0.09317441,0.21414657,0.11772582,0.13323063,0.3650776,0.0766449,1.0,1.0,1.0,0.91443619,0.9214298,0.91633569,0.89849441,0.89907722,0.89519184,0.88953422,0.8903314,0.87188247,0.94434534,0.93685337,0.91223689,0.94552679,0.93514483,0.9473212
0.26529396,0.19477312,0.19205537,0.04940393,0.06038373,0.2380898,1.0,1.0,1.0,0.9214298,0.91633569,0.91236401,0.89907722,0.89519184,0.89868868,0.8903314,0.87188247,0.86391072,0.93685337,0.91223689,0.90866928,0.93514483,0.9473212,0.9502691
0.2466008,0.10042857,0.26257467,0.19449529,0.05454063,0.1413599,1.0,1.0,1.0,0.91633569,0.91236401,0.90821965,0.89519184,0.89868868,0.89752307,0.87188247,0.86391072,0.87097142,0.91223689,0.90866928,0.91152337,0.9473212,0.95026916,0.9495001
0.1827789,0.0487451,0.0965037,0.09176184,0.06654841,0.513662,1.0,1.0,1.0,0.91236401,0.90821965,0.92971853,0.89868868,0.89752307,0.9054881,0.86391072,0.87097142,0.88919257,0.90866928,0.91152337,0.93328577,0.95026916,0.94950013,0.9661625
0.28783408,0.12230228,0.10907207,0.07483641,0.25681534,0.1491397,1.0,1.0,1.0,0.90821965,0.92971853,0.94595061,0.89752307,0.9054881,0.91092763,0.87097142,0.88919257,0.89807539,0.91152337,0.93328577,0.92008562,0.94950013,0.96616252,0.9841066
0.05810273,0.1777713,0.09013683,0.27152732,0.1499814,0.2524804,1.0,1.0,1.0,0.92971853,0.94595061,0.94102918,0.9054881,0.91092763,0.9111219,0.88919257,0.89807539,0.90001139,0.93328577,0.92008562,0.9175883,0.96616252,0.98410664,0.9802614
0.25067946,0.16215129,0.35785696,0.09648132,0.04063355,0.0921973,1.0,1.0,1.0,0.94595061,0.94102918,0.94966327,0.91092763,0.9111219,0.9243322,0.89807539,0.90001139,0.89659492,0.92008562,0.9175883,0.88904745,0.98410664,0.98026147,0.9944885
0.03616951,0.05390065,0.09611693,0.30756435,0.4629586,0.04329,1.0,1.0,1.0,0.94102918,0.94966327,0.95941979,0.9111219,0.9243322,0.91792132,0.90001139,0.89659492,0.9005808,0.9175883,0.88904745,0.91366393,0.98026147,0.99448859,0.9975647
0.16264988,0.40058157,0.03523308,0.18200603,0.07980768,0.1397217,1.0,1.0,1.0,0.94966327,0.95941979,0.94810913,0.9243322,0.91792132,0.91471588,0.89659492,0.9005808,0.88053752,0.88904745,0.91366393,0.91651802,0.99448859,0.99756473,0.9865419
0.26521528,0.21756744,0.12043142,0.22121763,0.0986898,0.0768784,1.0,1.0,1.0,0.95941979,0.94810913,0.95803834,0.91792132,0.91471588,0.92666343,0.9005808,0.88053752,0.89602551,0.91366393,0.91651802,0.92186943,0.99756473,0.98654191,1.0024352
0.3123471,0.05874706,0.23439239,0.04261456,0.0482043,0.3036946,1.0,1.0,1.0,0.94810913,0.95803834,0.93714384,0.91471588,0.92666343,0.91092763,0.88053752,0.89602551,0.88384011,0.91651802,0.92186943,0.90260435,0.98654191,1.00243527,0.9943604
0.3354603,0.22502044,0.25282896,0.02882571,0.08290271,0.0749617,1.0,1.0,1.0,0.95803834,0.93714384,0.93817993,0.92666343,0.91092763,0.91374454,0.89602551,0.88384011,0.88224576,0.92186943,0.90260435,0.93007492,1.00243527,0.99436042,1.0001281
0.23227571,0.13295595,0.11393066,0.16602574,0.14311555,0.2116963,1.0,1.0,1.0,0.93714384,0.93817993,0.94128821,0.91092763,0.91374454,0.90286547,0.88384011,0.88224576,0.88497893,0.90260435,0.93007492,0.96254014,0.99436042,1.00012817,0.9974365
0.26447663,0.1440357,0.11463632,0.14901958,0.22648199,0.1013497,1.0,1.0,1.0,0.93817993,0.94128821,0.95354861,0.91374454,0.90286547,0.90743079,0.88224576,0.88497893,0.88668717,0.93007492,0.96254014,0.99785944,1.00012817,0.99743655,1.0064086
0.06510383,0.09680828,0.5277225,0.17251708,0.06060519,0.0772431,1.0,1.0,1.0,0.94128821,0.95354861,0.96736315,0.90286547,0.90743079,0.91821272,0.88497893,0.88668717,0.90695821,0.96254014,0.99785944,1.00249732,0.99743655,1.00640861,1.0216611
0.07760827,0.04652714,0.11184002,0.65538806,0.02616796,0.0824685,1.0,1.0,1.0,0.95354861,0.96736315,0.96788119,0.90743079,0.91821272,0.91733851,0.88668717,0.90695821,0.90661656,0.99785944,1.00249732,0.98501605,1.00640861,1.02166111,1.0296077
0.15765052,0.04939147,0.04240098,0.12196215,0.507374,0.1212208,1.0,1.0,1.0,0.96736315,0.96788119,0.9484545,0.91821272,0.91733851,0.9243322,0.90695821,0.90661656,0.89932809,1.00249732,0.98501605,0.9511238,1.02166111,1.02960779,1.0264034
0.16788417,0.20063652,0.37681553,0.07168844,0.10282639,0.0801489,1.0,1.0,1.0,0.96788119,0.9484545,0.92799171,0.91733851,0.9243322,0.9378339,0.90661656,0.89932809,0.89978362,0.98501605,0.9511238,0.9447021,1.02960779,1.02640349,1.043963
0.15408233,0.2850668,0.07474576,0.3893707,0.04138327,0.0553511,1.0,1.0,1.0,0.9484545,0.92799171,0.92307028,0.9243322,0.9378339,0.9375425,0.89932809,0.89978362,0.90490832,0.9511238,0.9447021,0.95433464,1.02640349,1.04396309,1.034991
0.07345492,0.11553553,0.09574359,0.01974867,0.5212864,0.1742308,1.0,1.0,1.0,0.92799171,0.92307028,0.92496978,0.9378339,0.9375425,0.93569694,0.89978362,0.90490832,0.92483772,0.9447021,0.95433464,0.99607563,1.04396309,1.03499103,1.0401179
0.11248462,0.09832343,0.08250928,0.13434298,0.30028695,0.2720527,1.0,1.0,1.0,0.92307028,0.92496978,0.91495424,0.9375425,0.93569694,0.93608548,0.90490832,0.92483772,0.91994078,0.95433464,0.99607563,0.94256154,1.03499103,1.04011792,1.0355037
0.02899849,0.07823753,0.04453086,0.09394397,0.25141448,0.5028747,1.0,1.0,1.0,0.92496978,0.91495424,0.91245035,0.93569694,0.93608548,0.92073822,0.92483772,0.91994078,0.90980526,0.99607563,0.94256154,0.95041027,1.04011792,1.03550372,1.0139707
0.42279243,0.10738011,0.05008819,0.07802509,0.04867448,0.2930396,1.0,1.0,1.0,0.91495424,0.91245035,0.9072699,0.93608548,0.92073822,0.93054881,0.91994078,0.90980526,0.89784763,0.94256154,0.95041027,0.91687478,1.03550372,1.01397078,1.001538
0.15990399,0.1927933,0.37637922,0.14785953,0.08591273,0.0371512,1.0,1.0,1.0,0.91245035,0.9072699,0.90096702,0.92073822,0.93054881,0.93394852,0.90980526,0.89784763,0.89522833,0.95041027,0.91687478,0.9193721,1.01397078,1.00153807,1.0065367
0.06908505,0.08775775,0.21163464,0.10958677,0.24514323,0.2767925,1.0,1.0,1.0,0.9072699,0.90096702,0.84458643,0.93054881,0.93394852,0.92899466,0.89784763,0.89522833,0.88429564,0.91687478,0.9193721,0.91366393,1.00153807,1.00653679,1.0094847
0.12546037,0.21401286,0.09049661,0.12609138,0.26073232,0.1832065,1.0,1.0,1.0,0.90096702,0.84458643,0.81877051,0.93394852,0.92899466,0.90956775,0.89522833,0.88429564,0.87006036,0.9193721,0.91366393,0.86550125,1.00653679,1.00948475,0.9956421
0.05854581,0.06953005,0.41347373,0.19368045,0.02861555,0.2361543,1.0,1.0,1.0,0.84458643,0.81877051,0.80935935,0.92899466,0.90956775,0.91520155,0.88429564,0.87006036,0.87621,0.91366393,0.86550125,0.85979308,1.00948475,0.99564214,0.9900025
0.10688017,0.26881588,0.31403854,0.05378244,0.17356579,0.0829171,1.0,1.0,1.0,0.81877051,0.80935935,0.80849594,0.90956775,0.91520155,0.9218067,0.87006036,0.87621,0.87245188,0.86550125,0.85979308,0.88191224,0.99564214,0.99000256,1.0056395
0.23891214,0.17547202,0.08239733,0.21007252,0.10751516,0.1856308,1.0,1.0,1.0,0.80935935,0.80849594,0.82179244,0.91520155,0.9218067,0.90976202,0.87621,0.87245188,0.86448013,0.85979308,0.88191224,0.8605066,0.99000256,1.00563958,0.9893617
0.2800564,0.1820401,0.14571989,0.19826296,0.10345016,0.0904704,1.0,1.0,1.0,0.80849594,0.82179244,0.81324469,0.9218067,0.90976202,0.90276833,0.87245188,0.86448013,0.86345519,0.88191224,0.8605066,0.85087406,1.00563958,0.9893617,0.9878236
0.07623936,0.12250239,0.074332,0.31133547,0.2845487,0.131042,1.0,1.0,1.0,0.82179244,0.81324469,0.80504231,0.90976202,0.90276833,0.90820787,0.86448013,0.86345519,0.89773374,0.8605066,0.85087406,0.85551195,0.9893617,0.98782363,0.9915406
0.27849898,0.10550185,0.22302324,0.15801428,0.01989512,0.2150666,1.0,1.0,1.0,0.81324469,0.80504231,0.80055258,0.90276833,0.90820787,0.91597863,0.86345519,0.89773374,0.90194739,0.85087406,0.85551195,0.85158758,0.98782363,0.99154063,0.9961548
0.09646276,0.22959438,0.11009395,0.17124134,0.16380529,0.2288023,1.0,1.0,1.0,0.80504231,0.80055258,0.80115697,0.90820787,0.91597863,0.9189898,0.89773374,0.90194739,0.90433891,0.85551195,0.85158758,0.85372815,0.99154063,0.99615483,1.0025634
0.2090047,0.05299182,0.34635785,0.15106443,0.07559031,0.1649908,1.0,1.0,1.0,0.80055258,0.80115697,0.80659644,0.91597863,0.9189898,0.9375425,0.90194739,0.90433891,0.90786926,0.85158758,0.85372815,0.88369604,0.99615483,1.00256345,1.0151243
0.20060909,0.29904753,0.07116278,0.27380013,0.09264718,0.0627333,1.0,1.0,1.0,0.80115697,0.80659644,0.79873942,0.9189898,0.9375425,0.93346285,0.90433891,0.90786926,0.90878032,0.85372815,0.88369604,0.87620407,1.00256345,1.01512433,0.9907716
0.04457868,0.20007825,0.12993121,0.19727045,0.04828226,0.3798591,1.0,1.0,1.0,0.80659644,0.79873942,0.78000345,0.9375425,0.93346285,0.93210296,0.90786926,0.90878032,0.90149186,0.88369604,0.87620407,0.92186943,1.01512433,0.9907716,0.9983337
0.04245068,0.24986045,0.5795673,0.03352853,0.02689136,0.0677017,1.0,1.0,1.0,0.79873942,0.78000345,0.78155759,0.93346285,0.93210296,0.9322001,0.90878032,0.90149186,0.87871541,0.87620407,0.92186943,0.93185872,0.9907716,0.99833376,0.9847475
0.10831981,0.05532059,0.20149113,0.37089956,0.03079776,0.233171,1.0,1.0,1.0,0.78000345,0.78155759,0.81056812,0.93210296,0.9322001,0.94443905,0.90149186,0.87871541,0.90297233,0.92186943,0.93185872,0.94042098,0.99833376,0.9847475,0.9971802
0.04864054,0.45272753,0.13800092,0.0428978,0.19439518,0.123338,1.0,1.0,1.0,0.78155759,0.81056812,0.80720083,0.9322001,0.94443905,0.93181156,0.87871541,0.90297233,0.90365562,0.93185872,0.94042098,0.92472351,0.9847475,0.99718021,0.9842348
0.05796045,0.12955968,0.07966965,0.07456333,0.35418138,0.3040655,1.0,1.0,1.0,0.81056812,0.80720083,0.8164393,0.94443905,0.93181156,0.93929092,0.90297233,0.90365562,0.90001139,0.94042098,0.92472351,0.95540492,0.99718021,0.98423481,0.9924378
0.1485248,0.18729997,0.11169424,0.3606062,0.04507583,0.1467989,1.0,1.0,1.0,0.80720083,0.8164393,0.81333103,0.93181156,0.93929092,0.93132589,0.90365562,0.90001139,0.89192575,0.92472351,0.95540492,0.93078844,0.98423481,0.99243784,0.9853883
0.29369155,0.24697636,0.17791498,0.19398515,0.04125528,0.0461766,1.0,1.0,1.0,0.8164393,0.81333103,0.8221378,0.93929092,0.93132589,0.94103934,0.90001139,0.89192575,0.89727821,0.95540492,0.93078844,0.94327506,0.99243784,0.98538836,0.9955139
0.06372575,0.37693375,0.08370195,0.08103578,0.30812415,0.0864787,1.0,1.0,1.0,0.81333103,0.8221378,0.83258505,0.93132589,0.94103934,0.93851384,0.89192575,0.89727821,0.89966974,0.93078844,0.94327506,0.93721013,0.98538836,0.99551397,0.989618
0.23046048,0.05514972,0.18481156,0.08036128,0.16457628,0.2846406,1.0,1.0,1.0,0.8221378,0.83258505,0.84527715,0.94103934,0.93851384,0.96775134,0.89727821,0.89966974,0.92381278,0.94327506,0.93721013,0.99322155,0.99551397,0.98961805,1.0174314
0.09340791,0.10275414,0.04932905,0.16718622,0.53116107,0.0561616,1.0,1.0,1.0,0.83258505,0.84527715,0.86012778,0.93851384,0.96775134,0.96755707,0.89966974,0.92381278,0.8608359,0.93721013,0.99322155,0.99536211,0.98961805,1.01743143,1.0133299
0.20423514,0.28997457,0.02177997,0.11628143,0.15936247,0.2083664,1.0,1.0,1.0,0.84527715,0.86012778,0.86694871,0.96775134,0.96755707,0.96522584,0.92381278,0.8608359,0.8922674,0.99322155,0.99536211,1.00071352,1.01743143,1.01332992,1.0125608
0.10957558,0.11595228,0.10537841,0.1701236,0.15222217,0.3467479,1.0,1.0,1.0,0.86012778,0.86694871,0.86643067,0.96755707,0.96522584,0.9727052,0.8608359,0.8922674,0.92210454,0.99536211,1.00071352,0.99964324,1.01332992,1.01256088,1.0210202
0.33336452,0.2149765,0.08031014,0.16956916,0.08054263,0.121237,1.0,1.0,1.0,0.86694871,0.86643067,0.86219997,0.96522584,0.9727052,0.96619718,0.8922674,0.92210454,0.93383442,1.00071352,0.99964324,0.99393507,1.01256088,1.02102025,1.0117918
0.19200812,0.17790799,0.38933355,0.1081844,0.06676976,0.0657962,1.0,1.0,1.0,0.86643067,0.86219997,0.85011224,0.9727052,0.96619718,0.97173385,0.92210454,0.93383442,0.87336294,0.99964324,0.99393507,0.99393507,1.02102025,1.01179185,1.0153806
0.09477841,0.07935818,0.06495138,0.396012,0.2454915,0.1194084,1.0,1.0,1.0,0.86219997,0.85011224,0.84372302,0.96619718,0.97173385,0.9729966,0.93383442,0.87336294,0.88030976,0.99393507,0.99393507,0.99892972,1.01179185,1.01538067,1.0247372
0.12529373,0.42409688,0.11180038,0.06946327,0.10433209,0.1650136,1.0,1.0,1.0,0.85011224,0.84372302,0.84544984,0.97173385,0.9729966,0.95871782,0.87336294,0.88030976,0.87256577,0.99393507,0.99892972,0.99714592,1.01538067,1.02473725,1.024609
0.13077977,0.03592092,0.01241337,0.21647736,0.35849383,0.2459147,1.0,1.0,1.0,0.84372302,0.84544984,0.85158004,0.9729966,0.95871782,0.96279747,0.88030976,0.87256577,0.88896481,0.99892972,0.99714592,1.02747057,1.02473725,1.02460907,1.0322994
0.07061026,0.07930604,0.25685716,0.23814066,0.2709436,0.0841423,1.0,1.0,1.0,0.84544984,0.85158004,0.85503367,0.95871782,0.96279747,0.9569694,0.87256577,0.88896481,0.8864594,0.99714592,1.02747057,1.03068141,1.02460907,1.03229941,1.0330684
0.27118912,0.2110399,0.20438077,0.0477042,0.08102278,0.1846632,1.0,1.0,1.0,0.85158004,0.85503367,0.85425661,0.96279747,0.9569694,0.95852356,0.88896481,0.8864594,0.88418176,1.02747057,1.03068141,1.04102747,1.03229941,1.03306844,1.0465265
0.20222984,0.43285748,0.24355666,0.05877124,0.04124,0.0213448,1.0,1.0,1.0,0.85503367,0.85425661,0.86038681,0.9569694,0.95852356,0.95259835,0.8864594,0.88418176,0.8832707,1.03068141,1.04102747,1.02640029,1.03306844,1.04652653,1.0415278
0.0770641,0.13358408,0.18806559,0.16055842,0.34769315,0.0930346,1.0,1.0,1.0,0.85425661,0.86038681,0.85330686,0.95852356,0.95259835,0.94307916,0.88418176,0.8832707,0.86459401,1.04102747,1.02640029,1.0,1.04652653,1.04152781,1.0276852
0.17731011,0.2977166,0.03891789,0.21283984,0.12717967,0.1460359,1.0,1.0,1.0,0.86038681,0.85330686,0.84044207,0.95259835,0.94307916,0.94181642,0.8832707,0.86459401,0.85924154,1.02640029,1.0,0.98180521,1.04152781,1.02768521,1.0048705
0.07854728,0.14914556,0.253665,0.02201528,0.2725051,0.2241218,1.0,1.0,1.0,0.85330686,0.84044207,0.84147816,0.94307916,0.94181642,0.94201068,0.86459401,0.85924154,0.88566223,1.0,0.98180521,0.98715662,1.02768521,1.00487055,1.0070494
0.13488694,0.10373941,0.27810815,0.09962717,0.28695595,0.0966824,1.0,1.0,1.0,0.84044207,0.84147816,0.83871525,0.94181642,0.94201068,0.94239922,0.85924154,0.88566223,0.89272292,0.98180521,0.98715662,0.99892972,1.00487055,1.00704947,1.0019225
0.23546854,0.05594507,0.08950341,0.1096736,0.05848268,0.4509266,1.0,1.0,1.0,0.84147816,0.83871525,0.84225522,0.94201068,0.94239922,0.94405051,0.88566223,0.89272292,0.89135634,0.98715662,0.99892972,0.99322155,1.00704947,1.00192258,1.0042296
0.17782182,0.12191407,0.310333,0.12919684,0.14618945,0.1145448,1.0,1.0,1.0,0.83871525,0.84225522,0.82308755,0.94239922,0.94405051,0.92841185,0.89272292,0.89135634,0.87689329,0.99892972,0.99322155,0.99607563,1.00192258,1.00422968,0.9867982
0.04999124,0.13465394,0.44540274,0.06299342,0.24452108,0.0624376,1.0,1.0,1.0,0.84225522,0.82308755,0.82110171,0.94405051,0.92841185,0.95182127,0.89135634,0.87689329,0.88998975,0.99322155,0.99607563,1.01819479,1.00422968,0.98679826,0.9912842
0.12445503,0.09585653,0.12205634,0.4027265,0.22655752,0.028348,1.0,1.0,1.0,0.82308755,0.82110171,0.82809532,0.92841185,0.95182127,0.96862555,0.87689329,0.88998975,0.89534222,0.99607563,1.01819479,1.03745986,0.98679826,0.99128429,0.9911561
0.4796629,0.07593592,0.14305599,0.02824207,0.2117261,0.061377,1.0,1.0,1.0,0.82110171,0.82809532,0.82498705,0.95182127,0.96862555,0.91316173,0.88998975,0.89534222,0.89659492,1.01819479,1.03745986,1.02069212,0.99128429,0.99115611,0.9809023
0.3163295,0.07440017,0.04374279,0.05917777,0.07224222,0.4341075,1.0,1.0,1.0,0.82809532,0.82498705,0.8297358,0.96862555,0.91316173,0.93453133,0.89534222,0.89659492,0.90126409,1.03745986,1.02069212,1.03460578,0.99115611,0.98090233,1.0026916
0.14458321,0.33415365,0.07745534,0.21433061,0.07996389,0.1495132,1.0,1.0,1.0,0.82498705,0.8297358,0.80642376,0.91316173,0.93453133,0.89558038,0.89659492,0.90126409,0.86880765,1.02069212,1.03460578,0.98465929,0.98090233,1.00269162,0.9619328
0.12005173,0.14909644,0.17465617,0.05686718,0.3079085,0.1914199,1.0,1.0,1.0,0.8297358,0.80642376,0.7946814,0.93453133,0.89558038,0.88246722,0.90126409,0.86880765,0.84534791,1.03460578,0.98465929,0.96610774,1.00269162,0.96193284,0.9400153
0.15552227,0.16906227,0.2663183,0.10826606,0.2105151,0.0903159,1.0,1.0,1.0,0.80642376,0.7946814,0.80806424,0.89558038,0.88246722,0.89810588,0.86880765,0.84534791,0.86869377,0.98465929,0.96610774,1.00321085,0.96193284,0.94001538,0.9633427
0.18418777,0.05267992,0.1581324,0.4019435,0.0853393,0.117717,1.0,1.0,1.0,0.7946814,0.80806424,0.81505785,0.88246722,0.89810588,0.91685284,0.84534791,0.86869377,0.88873705,0.96610774,1.00321085,1.04673564,0.94001538,0.96334273,0.9835939
0.03985938,0.08698668,0.05693899,0.44276467,0.29442272,0.0790275,1.0,1.0,1.0,0.80806424,0.81505785,0.82541875,0.89810588,0.91685284,0.93045168,0.86869377,0.88873705,0.9057055,1.00321085,1.04673564,1.0470924,0.96334273,0.98359395,0.9506536
0.15862677,0.24918644,0.13462675,0.20734756,0.14641328,0.1037992,1.0,1.0,1.0,0.81505785,0.82541875,0.82792264,0.91685284,0.93045168,0.92588635,0.88873705,0.9057055,0.90707209,1.04673564,1.0470924,1.04851944,0.98359395,0.95065368,0.954627
0.4456797,0.1561851,0.11856962,0.14088526,0.05277247,0.0859078,1.0,1.0,1.0,0.82541875,0.82792264,0.82015196,0.93045168,0.92588635,0.92015542,0.9057055,0.90707209,0.89932809,1.0470924,1.04851944,1.04138423,0.95065368,0.95462702,0.9570622
0.3105883,0.20893955,0.12937649,0.10611944,0.1145964,0.1303797,1.0,1.0,1.0,0.82792264,0.82015196,0.82481437,0.92588635,0.92015542,0.92452647,0.90707209,0.89932809,0.89556998,1.04851944,1.04138423,1.07349269,0.95462702,0.95706229,0.9492437
0.19390184,0.14020577,0.32415286,0.04229407,0.16554947,0.133896,1.0,1.0,1.0,0.82015196,0.82481437,0.82835434,0.92015542,0.92452647,0.92413793,0.89932809,0.89556998,0.90365562,1.04138423,1.07349269,1.07313593,0.95706229,0.94924378,0.9550115
0.07906395,0.13582,0.08699823,0.07394895,0.19312212,0.4310467,1.0,1.0,1.0,0.82481437,0.82835434,0.83474357,0.92452647,0.92413793,0.94016513,0.89556998,0.90365562,0.89955586,1.07349269,1.07313593,1.09133072,0.94924378,0.95501154,0.9794924
0.21825649,0.02022004,0.31671193,0.10643809,0.20479628,0.1335771,1.0,1.0,1.0,0.82835434,0.83474357,0.83733379,0.92413793,0.94016513,0.94356484,0.90365562,0.89955586,0.92768477,1.07313593,1.09133072,1.11309311,0.95501154,0.97949244,0.9807741
0.03450242,0.3617822,0.03261586,0.4537425,0.01096254,0.1063944,1.0,1.0,1.0,0.83474357,0.83733379,0.84113279,0.94016513,0.94356484,0.94745022,0.89955586,0.92768477,0.93087348,1.09133072,1.11309311,1.09133072,0.97949244,0.98077416,0.9930787
0.08806609,0.15726444,0.1075362,0.04810632,0.24161455,0.3574124,1.0,1.0,1.0,0.83733379,0.84113279,0.83638404,0.94356484,0.94745022,0.94550753,0.92768477,0.93087348,0.91754925,1.11309311,1.09133072,1.05422761,0.98077416,0.9930787,0.9928223
0.33328792,0.04849464,0.16283277,0.3835573,0.02862862,0.0431987,1.0,1.0,1.0,0.84113279,0.83638404,0.85296149,0.94745022,0.94550753,0.94900437,0.93087348,0.91754925,0.93087348,1.09133072,1.05422761,1.07170888,0.9930787,0.99282235,1.001538
0.1072588,0.11429266,0.12077036,0.11855945,0.13396297,0.4051558,1.0,1.0,1.0,0.83638404,0.85296149,0.85287515,0.94550753,0.94900437,0.95026712,0.91754925,0.93087348,0.92529325,1.05422761,1.07170888,1.07170888,0.99282235,1.00153807,1.0035888
0.10290585,0.26202634,0.27762505,0.07029545,0.14498556,0.1421617,1.0,1.0,1.0,0.85296149,0.85287515,0.86194094,0.94900437,0.95026712,0.94987858,0.93087348,0.92529325,0.94123676,1.07170888,1.07170888,1.08098466,1.00153807,1.00358882,1.003717
0.33245742,0.06797517,0.1358178,0.1841351,0.1224689,0.1571456,1.0,1.0,1.0,0.85287515,0.86194094,0.86228631,0.95026712,0.94987858,0.94987858,0.92529325,0.94123676,0.94260335,1.07170888,1.08098466,1.07991438,1.00358882,1.003717,1.008972
0.07439963,0.12642567,0.25855866,0.22471821,0.09968603,0.2162118,1.0,1.0,1.0,0.86194094,0.86228631,0.86306337,0.94987858,0.94987858,0.95580379,0.94123676,0.94260335,0.96139392,1.08098466,1.07991438,1.08883339,1.003717,1.00897206,1.017175
0.14568934,0.06160752,0.40932927,0.16065103,0.06055714,0.1621657,1.0,1.0,1.0,0.86228631,0.86306337,0.85848731,0.94987858,0.95580379,0.93579407,0.94260335,0.96139392,0.95866074,1.07991438,1.08883339,1.07028184,1.00897206,1.01717508,1.0098692
0.17984796,0.19694856,0.14361706,0.12805852,0.290385,0.0611427,1.0,1.0,1.0,0.86306337,0.85848731,0.85183906,0.95580379,0.93579407,0.95250121,0.96139392,0.95866074,0.96219109,1.08883339,1.07028184,1.07777381,1.01717508,1.00986926,1.0242245
0.04981806,0.2991824,0.42305705,0.06657304,0.08961668,0.0717528,1.0,1.0,1.0,0.85848731,0.85183906,0.84044207,0.93579407,0.95250121,0.94531326,0.95866074,0.96219109,0.9473864,1.07028184,1.07777381,1.06493043,1.00986926,1.02422456,1.0117918
0.05333365,0.36427101,0.05157312,0.04156261,0.1223124,0.3669472,1.0,1.0,1.0,0.85183906,0.84044207,0.83465723,0.95250121,0.94531326,0.9510442,0.96219109,0.9473864,0.95194169,1.07777381,1.06493043,1.07777381,1.02422456,1.01179185,1.0060241
0.08721641,0.45414525,0.10104048,0.14900841,0.04755355,0.1610359,1.0,1.0,1.0,0.84044207,0.83465723,0.8888793,0.94531326,0.9510442,0.95123847,0.9473864,0.95194169,0.94636146,1.06493043,1.07777381,1.0841955,1.01179185,1.0060241,1.0065367
0.5796706,0.02495437,0.19824588,0.10128491,0.06880122,0.0270429,1.0,1.0,1.0,0.83465723,0.8888793,0.90088068,0.9510442,0.95123847,0.95619233,0.95194169,0.94636146,0.94658923,1.07777381,1.0841955,1.09454156,1.0060241,1.00653679,1.0149961
0.11188729,0.15699731,0.1142715,0.09179828,0.19972144,0.3253241,1.0,1.0,1.0,0.8888793,0.90088068,0.89975825,0.95123847,0.95619233,0.95055852,0.94636146,0.94658923,0.93930076,1.0841955,1.09454156,1.19193721,1.00653679,1.01499615,1.0003845
0.42105293,0.10530005,0.03729735,0.22739972,0.17106675,0.0378831,1.0,1.0,1.0,0.90088068,0.89975825,0.91564497,0.95619233,0.95055852,0.94919864,0.94658923,0.93930076,0.96048286,1.09454156,1.19193721,1.15947199,1.01499615,1.00038452,1.0030761
0.08745636,0.18406557,0.2192991,0.23529337,0.25047275,0.0234128,1.0,1.0,1.0,0.89975825,0.91564497,0.90208945,0.95055852,0.94919864,0.93297717,0.93930076,0.96048286,0.95433322,1.19193721,1.15947199,1.15947199,1.00038452,1.00307613,1.0033324
0.2611054,0.06638654,0.02166638,0.47569877,0.03678588,0.1383569,1.0,1.0,1.0,0.91564497,0.90208945,0.9134001,0.94919864,0.93297717,0.93899951,0.96048286,0.95433322,0.95285275,1.15947199,1.15947199,1.15412059,1.00307613,1.00333248,1.0088438
0.20553097,0.05303791,0.14297864,0.40380692,0.07692832,0.1177173,1.0,1.0,1.0,0.90208945,0.9134001,0.91409083,0.93297717,0.93899951,0.94307916,0.95433322,0.95285275,0.96515203,1.15947199,1.15412059,1.1630396,1.00333248,1.00884389,1.0187131
0.01149673,0.07286558,0.34517014,0.37746486,0.14325328,0.0497493,1.0,1.0,1.0,0.9134001,0.91409083,0.92799171,0.93899951,0.94307916,0.9620204,0.95285275,0.96515203,0.96332992,1.15412059,1.1630396,1.16732073,1.00884389,1.01871315,1.0271725
0.18100843,0.22246404,0.09871528,0.2951523,0.03448787,0.168172,1.0,1.0,1.0,0.91409083,0.92799171,0.93567605,0.94307916,0.9620204,0.956678,0.96515203,0.96332992,0.96799909,1.1630396,1.16732073,1.15233678,1.01871315,1.02717252,1.0247372
0.08005039,0.3917972,0.1365599,0.10310695,0.06372732,0.2247582,1.0,1.0,1.0,0.92799171,0.93567605,0.93947505,0.9620204,0.956678,0.96036911,0.96332992,0.96799909,0.97073226,1.16732073,1.15233678,1.17195862,1.02717252,1.02473725,1.0261471
0.05490617,0.1567253,0.18448341,0.3586292,0.03833774,0.2069181,1.0,1.0,1.0,0.93567605,0.93947505,0.93248144,0.956678,0.96036911,0.97736765,0.96799909,0.97073226,0.99453365,1.15233678,1.17195862,1.17195862,1.02473725,1.02614714,1.0212766
0.25695372,0.27764237,0.2288285,0.10384787,0.07099723,0.0617303,1.0,1.0,1.0,0.93947505,0.93248144,0.93187705,0.96036911,0.97736765,0.98756678,0.97073226,0.99453365,1.04509737,1.17195862,1.17195862,1.17873707,1.02614714,1.0212766,1.0269161
0.09740848,0.02055858,0.12603278,0.27929422,0.17788787,0.298818,1.0,1.0,1.0,0.93248144,0.93187705,0.93403557,0.97736765,0.98756678,0.9814473,0.99453365,1.04509737,1.11889306,1.17195862,1.17873707,1.17088833,1.0212766,1.02691618,1.0256344
