State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[0.94206527 0.95000863 0.93463996 0.94974961]] [[0.99028655 0.99582322 0.97289947 0.9758135 ]] [[1.03621455 1.04088373 1.02004328 1.02550962]] [[1.00392437 1.00713521 0.9982162 0.99857296]] [[0.99089977 0.99461676 0.98115868 0.98218406]]]],[[0.03460561 0.07895166 0.19111018 0.02309308 0.64875  0.02348938]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94931791 0.95285788 0.942756 0.94543257]] [[0.98640117 0.99067508 0.97824186 0.99067508]] [[1.0294955 1.04691949 1.02448468 1.04270584]] [[1.00463789 1.00606493 1.00142704 1.00214056]] [[0.98833632 0.99935914 0.98320943 0.99897462]]]],[[0.04783688 0.1525897 0.09966746 0.5300423 0.05325042 0.11661331]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95864272 0.96002418 0.94249698 0.94336039]] [[1.00398252 1.00543953 0.97999029 0.97999029]] [[1.03712561 1.04373078 1.0192461 1.03086209]] [[1.02069212 1.02069212 1.00428113 1.00784873]] [[1.01653422 1.01884132 0.99013074 0.99038708]]]],[[0.08603213 0.1845297 0.04417322 0.26323783 0.21251325 0.20951387]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96805388 0.97073044 0.95493006 0.95717493]] [[1.0053424 1.01087907 0.99601748 1.00398252]] [[1.05124701 1.06001594 1.03667008 1.04543902]] [[1.04031395 1.04174099 1.02533 1.02533 ]] [[1.01614971 1.02371187 1.01217637 1.0212766 ]]]],[[0.04371166 0.01252227 0.03232431 0.76406986 0.10572082 0.0416511 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.98385426 0.99032982 0.96969435 0.96969435]] [[1.0132103 1.01505585 1.00456532 1.01019913]] [[1.06229359 1.06639335 1.05090536 1.05352466]] [[1.0488762 1.05458437 1.04851944 1.05030325]] [[1.01435529 1.0244809 1.01038195 1.01448347]]]],[[0.4771221 0.18459977 0.06286484 0.18926387 0.05118196 0.0349674 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9782421 0.99292005 0.97124849 0.97815576]] [[1.02146673 1.02224381 1.00553667 1.01622147]] [[1.05306913 1.05785218 1.04430019 1.04828607]] [[1.03888691 1.04495184 1.0371031 1.04316803]] [[1.00615227 1.0129454 0.99871828 1.01243271]]]],[[0.06991915 0.1448304 0.31395248 0.1481232 0.15188402 0.17129077]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99456052 1.00086341 0.98212744 0.98290451]] [[1.03108305 1.04516756 1.02593492 1.02710053]] [[1.04953878 1.06741829 1.04623619 1.05682724]] [[1.0552979 1.0606493 1.05030325 1.05030325]] [[1.01512433 1.0189695 1.00294796 1.01012561]]]],[[0.17651881 0.07741095 0.21232097 0.36193702 0.08904191 0.0827703 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99456052 1.00328095 0.99274737 0.99326541]] [[1.02778048 1.03729966 1.0241865 1.03254007]] [[1.0384922 1.0506776 1.03439244 1.04578066]] [[1.02818409 1.04602212 1.02782733 1.04459508]] [[1.01422712 1.02512176 1.01409895 1.01614971]]]],[[0.42018846 0.11955508 0.09433783 0.13285872 0.1590653 0.07399467]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.0 1.00785702 0.99490589 0.996201 ]] [[1.02088392 1.03428849 1.0160272 1.03283147]] [[1.01184375 1.03177315 1.01059105 1.02494021]] [[1.02961113 1.03389226 1.02425972 1.02640029]] [[1.0189695 1.03037683 1.01422712 1.01730326]]]],[[0.13577382 0.04949893 0.38331363 0.04476819 0.12286851 0.2637769 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00129511 1.00587118 0.99844586 1.00561216]] [[1.00582807 1.04711025 0.98989801 1.04711025]] [[1.00979387 1.02607903 1.00854117 1.01355199]] [[1.01462719 1.01783803 1.01141634 1.01427042]] [[1.00422968 1.01845681 1.00192258 1.01538067]]]],[[0.06455041 0.197438  0.20545353 0.44681567 0.0218348 0.06390764]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00707995 1.01346918 0.99939561 0.99982732]] [[1.02272948 1.03040311 1.00446819 1.00602234]] [[1.01275481 1.02289033 1.00683293 1.00911058]] [[1.02889761 1.03460578 1.02604352 1.02675705]] [[1.00102538 1.00743399 1.0 1.00025634]]]],[[0.19732596 0.11673681 0.08208713 0.3748219 0.06862227 0.16040586]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00975652 1.01450527 1.00742532 1.00794336]] [[1.02739194 1.02846042 1.01758135 1.02476931]] [[1.0231181 1.02847056 1.01286869 1.01571575]] [[1.02533 1.02818409 1.02211916 1.02425972]] [[1.00435786 1.00717765 0.99577032 1.00499872]]]],[[0.09467951 0.11745646 0.47557548 0.17420237 0.05708773 0.08099844]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01070627 1.01364186 1.00828872 1.00846141]] [[1.02486644 1.03020884 1.01486158 1.02710053]] [[1.01639904 1.02983715 1.01639904 1.02448468]] [[1.01641099 1.02140564 1.01569747 1.01855155]] [[1.00153807 1.00679313 0.99948731 1.00589592]]]],[[0.23098192 0.17320587 0.09339671 0.04493526 0.16372435 0.29375586]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00405802 1.00595752 0.99844586 1.00457607]] [[1.01719281 1.0213696 1.00971345 1.02107819]] [[0.98849789 1.0051247 0.9795012 1.00091106]] [[1.01141634 1.01926507 1.00927578 1.01641099]] [[0.99846193 1.00051269 0.9893617 1.0 ]]]],[[0.10963724 0.2007094 0.17254089 0.3032774 0.17846373 0.03537139]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00604386 1.00604386 0.99801416 0.99801416]] [[1.02010685 1.02399223 1.01612433 1.01612433]] [[0.98838401 0.99851953 0.98644801 0.98644801]] [[1.01534071 1.01641099 1.0117731 1.0117731 ]] [[1.00166624 1.00589592 0.99846193 1.00076903]]]],[[0.04393834 0.18721735 0.07333258 0.09765781 0.5227147 0.07513929]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01243309 1.01709549 1.00578484 1.00604386]] [[1.01971831 1.02865469 1.0185527 1.01991258]] [[0.99692518 1.00148047 0.98747295 0.98758684]] [[1.01248662 1.01605423 1.00927578 1.00963254]] [[1.00422968 1.0106383 1.00269162 1.00320431]]]],[[0.1059331 0.08998971 0.08830783 0.04506262 0.08660167 0.5841051 ]]
