State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[1.24054567 1.2530651 1.22845795 1.24943878]] [[1.37192812 1.39096649 1.35648373 1.38960661]] [[1.6035759 1.63489352 1.56610864 1.63033823]] [[1.36567963 1.38637174 1.35533357 1.38351766]] [[1.21020251 1.22776211 1.20494745 1.22776211]]]],[[0.13811834 0.2683878 0.11094823 0.29709327 0.11323511 0.07221714]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24348126 1.25159731 1.24140908 1.24719392]] [[1.37387081 1.38717824 1.36707139 1.3780476 ]] [[1.60460084 1.62145542 1.59344038 1.60608131]] [[1.36246878 1.37245808 1.36211202 1.37245808]] [[1.20199949 1.21276596 1.20199949 1.20968982]]]],[[0.02569227 0.47937083 0.06868946 0.15646763 0.10355364 0.16622616]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.23899154 1.2545329 1.2355379 1.25090658]] [[1.34443905 1.38076736 1.3434677 1.37668771]] [[1.60562578 1.62270812 1.58865733 1.61428083]] [[1.36246878 1.36889047 1.36032822 1.36746343]] [[1.19648808 1.21007434 1.19648808 1.20968982]]]],[[0.5083186 0.15472537 0.0967013 0.16682254 0.04386348 0.02956867]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24408565 1.25012951 1.23225695 1.24063202]] [[1.37163672 1.37901894 1.34579893 1.34677028]] [[1.64981209 1.65129256 1.59810955 1.60756178]] [[1.35319301 1.35390653 1.34284695 1.34534427]] [[1.20494745 1.20994617 1.20123045 1.20161497]]]],[[0.2920931 0.1905998 0.15645166 0.11926258 0.09899717 0.14259571]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.23234329 1.23899154 1.22958038 1.23484718]] [[1.36716853 1.37134531 1.34900437 1.35726081]] [[1.61940553 1.63557681 1.61519189 1.62863 ]] [[1.33927934 1.34320371 1.33535498 1.34106315]] [[1.19520636 1.20443476 1.19443732 1.1977698 ]]]],[[0.44970053 0.04749141 0.19535986 0.13692719 0.03414641 0.1363747 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24486272 1.24978415 1.23381109 1.23381109]] [[1.3814473 1.39252064 1.36930549 1.37027683]] [[1.62202483 1.63284364 1.61519189 1.62453024]] [[1.34819836 1.35069568 1.33143061 1.34106315]] [[1.2037939 1.21007434 1.19841066 1.19841066]]]],[[0.06103842 0.15772729 0.11653759 0.12278257 0.03619069 0.5057234 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25246071 1.26014505 1.23786911 1.24425833]] [[1.39232637 1.39757164 1.37513356 1.38135017]] [[1.63774058 1.64172645 1.61997495 1.62851611]] [[1.36104174 1.3613985 1.34926864 1.3496254 ]] [[1.21879005 1.22237888 1.20674186 1.20674186]]]],[[0.16030668 0.12392347 0.45556697 0.14239766 0.08929822 0.02850701]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25651874 1.25928164 1.24658954 1.24961147]] [[1.38834386 1.39854298 1.38047596 1.38892666]] [[1.66051703 1.66120032 1.63147705 1.64320692]] [[1.38601498 1.38708527 1.37388512 1.37887977]] [[1.22289157 1.22571136 1.2167393 1.21866188]]]],[[0.13495943 0.09564605 0.11695998 0.0451032 0.07437962 0.5329517 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25833189 1.26213089 1.25038853 1.25945433]] [[1.41728995 1.42000971 1.39669743 1.39873725]] [[1.69684546 1.70026193 1.67236078 1.67839654]] [[1.41740992 1.41990724 1.40884766 1.41205851]] [[1.23276083 1.23622148 1.22571136 1.23019739]]]],[[0.17020956 0.08140532 0.02165795 0.03647025 0.16936223 0.52089465]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.27585909 1.28207563 1.25574167 1.25625971]] [[1.40893638 1.42282661 1.4078679 1.41728995]] [[1.70276734 1.70823369 1.68545724 1.70276734]] [[1.41990724 1.42169105 1.40991795 1.41562611]] [[1.2296847 1.23878493 1.22750577 1.23583696]]]],[[0.176313  0.16834097 0.11898527 0.35588843 0.13964589 0.04082641]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.28682438 1.28932827 1.27206009 1.27758591]] [[1.41971831 1.42282661 1.41058766 1.41418164]] [[1.72907414 1.73385719 1.70470334 1.70960027]] [[1.43489119 1.43489119 1.42383161 1.42668569]] [[1.24237375 1.24801333 1.2319918 1.23224814]]]],[[0.1768434 0.10819379 0.15784623 0.05038272 0.44130117 0.06543269]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29131411 1.30288379 1.28276636 1.28492488]] [[1.42204954 1.42525498 1.41223895 1.41971831]] [[1.7222412 1.75037012 1.71301674 1.74843412]] [[1.43168034 1.44095612 1.42989654 1.43453443]] [[1.24109203 1.24698795 1.23801589 1.24468085]]]],[[0.0254337 0.4451222 0.02741392 0.2263619 0.0357514 0.23991689]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29580383 1.29623554 1.28362977 1.28820584]] [[1.43652258 1.43720253 1.41204468 1.42272948]] [[1.75093953 1.76061952 1.71370003 1.72053297]] [[1.4402426 1.44131288 1.43061006 1.43061006]] [[1.25070495 1.25288388 1.23827224 1.24134837]]]],[[0.04861617 0.12328117 0.05526874 0.26076338 0.08390729 0.4281632 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.30391988 1.30737351 1.2946814 1.29925747]] [[1.44652744 1.45041282 1.43273434 1.43652258]] [[1.74410659 1.78123221 1.7382986 1.76676916]] [[1.44702105 1.45165894 1.43524795 1.43810203]] [[1.25929249 1.26031787 1.25032043 1.25147398]]]],[[0.08333567 0.179613  0.08503931 0.258479  0.13573101 0.257802 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.2980487 1.31013642 1.29675358 1.30806424]] [[1.45643516 1.45798932 1.44099077 1.44798446]] [[1.73226284 1.75515317 1.72918802 1.75333106]] [[1.44951837 1.4537995 1.44523725 1.44702105]] [[1.25749808 1.27069982 1.25519098 1.2703153 ]]]],[[0.09434073 0.18686247 0.0311014 0.03444595 0.03808456 0.6151649 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29744431 1.2989121 1.28544293 1.29502677]] [[1.45235551 1.46090335 1.44643031 1.44885867]] [[1.72975743 1.73271837 1.71176404 1.72861861]] [[1.45594006 1.45629682 1.44809133 1.44951837]] [[1.27659574 1.28800308 1.27005896 1.27659574]]]],[[0.05677203 0.20071746 0.501244  0.07336516 0.03872885 0.1291725 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.31315835 1.31618028 1.2942497 1.30012088]] [[1.45245265 1.4565323 1.44759592 1.44885867]] [[1.73397107 1.74501765 1.72645485 1.73977907]] [[1.44880485 1.44987513 1.43774527 1.44309668]] [[1.28646501 1.28710587 1.27069982 1.27595488]]]],[[0.38169554 0.14471021 0.21601467 0.11441679 0.12245783 0.02070491]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.31877051 1.328268 1.31065446 1.31065446]] [[1.43963089 1.45604662 1.43895095 1.45526955]] [[1.73602095 1.7395513 1.71791368 1.7351099 ]] [[1.43346415 1.43952908 1.42882626 1.43845879]] [[1.28159446 1.29261728 1.27915919 1.29005383]]]],[[0.08140108 0.198104  0.14680226 0.21285056 0.18731508 0.17352703]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32498705 1.32904507 1.32153341 1.3240373 ]] [[1.45488101 1.45536668 1.44167071 1.4436134 ]] [[1.77417151 1.77656303 1.7351099 1.73704589]] [[1.4555833 1.4555833 1.44488049 1.44844809]] [[1.29261728 1.29428352 1.27992822 1.28185081]]]],[[0.17543703 0.16764353 0.39411926 0.15673526 0.09549028 0.01057457]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.2999482 1.32956312 1.27180107 1.32749093]] [[1.42010685 1.46061195 1.40145702 1.45575522]] [[1.75549482 1.82655734 1.72338003 1.79763125]] [[1.47306457 1.48590796 1.4673564 1.46878345]] [[1.27621123 1.29684696 1.26313766 1.29415534]]]],[[0.0807275 0.07717004 0.21543612 0.10077074 0.07566688 0.45022878]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29079606 1.29709895 1.2881195 1.29416336]] [[1.42525498 1.43020884 1.40359398 1.41593006]] [[1.79432866 1.81027218 1.74034848 1.75333106]] [[1.46164823 1.46236176 1.45486978 1.46200499]] [[1.27082799 1.27646757 1.26262497 1.27044348]]]],[[0.1230367 0.3716912 0.05579073 0.1937558 0.11557944 0.14014618]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.28414782 1.29796236 1.27896736 1.2942497 ]] [[1.42292375 1.4270034 1.40903351 1.421661 ]] [[1.7646054 1.81516912 1.74809247 1.80958889]] [[1.46521584 1.47449162 1.46236176 1.4673564 ]] [[1.27608306 1.28172264 1.27069982 1.27531402]]]],[[0.01864762 0.289186  0.1767318 0.18465641 0.02247848 0.3082997 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29554481 1.29701261 1.28138491 1.28734243]] [[1.43137445 1.43419136 1.42321515 1.43254007]] [[1.76209999 1.78350985 1.75150894 1.77941009]] [[1.45237246 1.48519443 1.43774527 1.48019979]] [[1.29287362 1.2953089 1.28120995 1.28633684]]]],[[0.22887285 0.47033  0.07003145 0.0813726 0.09748591 0.05190714]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.35676049 1.37929546 1.34829908 1.37523744]] [[1.42914036 1.43370568 1.40378825 1.43331714]] [[1.7299852 1.77371598 1.69798428 1.77052727]] [[1.420264 1.43417767 1.41705316 1.43275062]] [[1.29812868 1.29812868 1.28479877 1.29492438]]]],[[0.03365752 0.25538108 0.22677204 0.06065414 0.16807497 0.25546023]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34320497 1.35736488 1.33845623 1.35598342]] [[1.43555124 1.43739679 1.41505585 1.43244293]] [[1.74604259 1.75150894 1.7036784 1.73214896]] [[1.43417767 1.43489119 1.4184802 1.42490189]] [[1.2892848 1.29569341 1.28595232 1.29377083]]]],[[0.08420835 0.18790464 0.15083423 0.15480755 0.11385913 0.3083861 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.35028492 1.35900535 1.34424106 1.34752202]] [[1.43477416 1.4436134 1.43050024 1.44001943]] [[1.74615647 1.75743082 1.73283225 1.75743082]] [[1.43917232 1.44238316 1.43417767 1.43988584]] [[1.29312997 1.29889772 1.28954114 1.29402717]]]],[[0.48751292 0.14446937 0.05589829 0.02607586 0.23730035 0.0487433 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.37117942 1.37212917 1.35270247 1.35606976]] [[1.44186498 1.44633317 1.43312288 1.43506557]] [[1.80890559 1.81061383 1.75800023 1.76323881]] [[1.42668569 1.42882626 1.42240457 1.42311809]] [[1.3008203 1.30133299 1.2892848 1.29351448]]]],[[0.22685105 0.29957932 0.09072557 0.07050838 0.1498799 0.16245584]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.38214471 1.39725436 1.36651701 1.36936626]] [[1.43574551 1.44594463 1.421661 1.43895095]] [[1.79364537 1.82029382 1.78567361 1.80571689]] [[1.44702105 1.45130218 1.43881555 1.43952908]] [[1.29812868 1.30376826 1.29364266 1.30094847]]]],[[0.0444449 0.2104324 0.541599  0.1340112 0.04211077 0.02740174]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39060611 1.39241927 1.37376964 1.37506476]] [[1.44099077 1.44244779 1.42302088 1.42476931]] [[1.79353149 1.7960369 1.76745245 1.77713245]] [[1.42775598 1.43489119 1.42133428 1.43489119]] [[1.29415534 1.29838503 1.28941297 1.29146373]]]],[[0.386279  0.05410745 0.39160457 0.06115069 0.09808978 0.00876865]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34104645 1.38145398 1.33508893 1.38059057]] [[1.40767363 1.43506557 1.40573094 1.4301117 ]] [[1.72839084 1.78225715 1.72246897 1.77884068]] [[1.38708527 1.41098823 1.3849447 1.41098823]] [[1.27518585 1.29300179 1.27441682 1.28864394]]]],[[0.20789047 0.30473256 0.19221742 0.04887295 0.11031367 0.13597293]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.35969608 1.36910724 1.34752202 1.35209808]] [[1.42272948 1.42884896 1.40048567 1.41087907]] [[1.72759367 1.73750142 1.67976312 1.71404168]] [[1.39136639 1.39600428 1.3831609 1.38565822]] [[1.28287619 1.2855678 1.27569854 1.27595488]]]],[[0.10995723 0.22282054 0.21195294 0.25510758 0.09017106 0.10999069]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.38015887 1.38326714 1.37066137 1.3755828 ]] [[1.44885867 1.45216124 1.43331714 1.43574551]] [[1.7607334 1.76608587 1.74353718 1.76255552]] [[1.3967178 1.39957189 1.39136639 1.394934 ]] [[1.30569085 1.30876698 1.29133555 1.29428352]]]],[[0.16485159 0.38339153 0.28917205 0.04491846 0.08478263 0.03288376]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39526852 1.40036263 1.38266275 1.38715248]] [[1.46051481 1.46333171 1.44157358 1.45274405]] [[1.79649243 1.80298371 1.75378658 1.7736021 ]] [[1.38851231 1.39564752 1.38744203 1.394934 ]] [[1.31543194 1.31735452 1.30697257 1.31197129]]]],[[0.24609725 0.23128653 0.10866816 0.15703042 0.08844491 0.16847277]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.38965636 1.40312554 1.38274909 1.39820411]] [[1.47450219 1.47634774 1.45468674 1.46381739]] [[1.81642182 1.82610181 1.80537524 1.82211593]] [[1.40528006 1.4067071 1.39600428 1.39636104]] [[1.32427583 1.33209433 1.31556011 1.31709818]]]],[[0.11521275 0.10092519 0.16074628 0.28501233 0.10913925 0.22896416]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.36297703 1.38758418 1.36280435 1.38594371]] [[1.43982516 1.47372511 1.43943662 1.4731423 ]] [[1.86675777 1.91322173 1.8620886 1.89181187]] [[1.39136639 1.40742062 1.39100963 1.40349625]] [[1.30940784 1.32696744 1.30940784 1.324404 ]]]],[[0.3230213 0.16470958 0.30654588 0.11062951 0.07792979 0.01716396]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.35986876 1.37713694 1.35313417 1.36297703]] [[1.43729966 1.44429335 1.42904322 1.43506557]] [[1.90752762 1.93030407 1.86880765 1.88315682]] [[1.3831609 1.38886907 1.37745273 1.38565822]] [[1.31389387 1.32132786 1.30658805 1.30838247]]]],[[0.268923  0.12457607 0.15958862 0.22776133 0.06142283 0.15772812]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.35736488 1.36323606 1.33923329 1.35986876]] [[1.44983001 1.45050996 1.43341428 1.43807674]] [[1.92745701 1.94283111 1.90160574 1.91652431]] [[1.37352836 1.37780949 1.36817695 1.3731716 ]] [[1.3229941 1.32466034 1.31158677 1.31530377]]]],[[0.15187752 0.0464591 0.07521188 0.03850345 0.03628772 0.6516603 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.37955448 1.38145398 1.36435849 1.36617165]] [[1.47887324 1.48217581 1.45837785 1.45837785]] [[1.98678966 1.99032001 1.93189842 1.93622594]] [[1.38102034 1.38173386 1.37103104 1.3731716 ]] [[1.33388875 1.33555499 1.32196873 1.32581389]]]],[[0.03586171 0.21847494 0.05507005 0.3708735 0.13235092 0.18736891]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3812813 1.385512 1.3717838 1.37342428]] [[1.46770277 1.4781933 1.46430306 1.4781933 ]] [[2.00204988 2.00694682 1.9673158 1.96902403]] [[1.38458794 1.38779879 1.38244738 1.3831609 ]] [[1.32248142 1.33260702 1.32004614 1.33004358]]]],[[0.32240024 0.11242566 0.25232938 0.19471395 0.03426296 0.08386788]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3751511 1.3878432 1.36893455 1.38516664]] [[1.46488587 1.47479359 1.4489558 1.46886838]] [[1.9929393 2.01571575 1.98496754 2.01571575]] [[1.36246878 1.37067428 1.36032822 1.37067428]] [[1.3229941 1.32658293 1.31556011 1.32427583]]]],[[0.16953132 0.11873635 0.10417723 0.11268643 0.0443946 0.4504741 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.38024521 1.38628907 1.3751511 1.37843205]] [[1.47110248 1.48615833 1.46585721 1.47644488]] [[1.95581369 1.99225601 1.94863911 1.99066166]] [[1.37352836 1.38066357 1.36817695 1.37067428]] [[1.32466034 1.33145347 1.32222507 1.32850551]]]],[[0.5391971 0.08371398 0.19847132 0.0521374 0.07718805 0.04929216]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39414609 1.39872216 1.38084959 1.38266275]] [[1.47440505 1.4813016 1.46857698 1.47518213]] [[1.9166382 1.9512584 1.9025168 1.94909464]] [[1.37281484 1.37709597 1.3713878 1.37602569]] [[1.33017175 1.33081261 1.32350679 1.32850551]]]],[[0.4058699 0.17218733 0.05062151 0.21783145 0.05634516 0.09714463]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.40657917 1.40839233 1.38145398 1.38231739]] [[1.47780476 1.4838271 1.4571151 1.46236037]] [[1.90650268 1.92722924 1.87165471 1.88076529]] [[1.37852301 1.38102034 1.37388512 1.37424188]] [[1.33004358 1.33388875 1.31556011 1.31914894]]]],[[0.07755129 0.30473575 0.48459247 0.03429339 0.06313136 0.03569576]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.41037817 1.41504058 1.40398895 1.41426351]] [[1.49266634 1.49839728 1.4753764 1.47693055]] [[1.95023346 1.96321603 1.92631819 1.92631819]] [[1.39850161 1.39992865 1.39100963 1.39207991]] [[1.32953089 1.33299154 1.32683927 1.32914637]]]],[[0.49155462 0.18531439 0.02658257 0.24031332 0.02379903 0.03243602]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.41599033 1.42048006 1.4115006 1.41288206]] [[1.50713939 1.50908208 1.49927149 1.49936863]] [[1.95581369 1.96902403 1.93884523 1.96492427]] [[1.41384231 1.41562611 1.4067071 1.40742062]] [[1.32683927 1.33542681 1.32055883 1.33376057]]]],[[0.0837094 0.3444905 0.18910076 0.05591762 0.1370667 0.18971501]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.41642203 1.42410637 1.41279572 1.4228976 ]] [[1.50616804 1.5158815 1.49956289 1.51296746]] [[1.94784193 1.96321603 1.94340052 1.95866074]] [[1.41705316 1.42097752 1.41241527 1.42097752]] [[1.33170982 1.33401692 1.32581389 1.33350423]]]],[[0.29714137 0.24779633 0.09330446 0.08592326 0.0329587 0.2428759 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39941288 1.41814885 1.38628907 1.41383181]] [[1.49859155 1.50956775 1.4891695 1.50393395]] [[1.93508712 1.95797745 1.92164901 1.92996242]] [[1.40313949 1.41241527 1.39172315 1.41241527]] [[1.32030249 1.32607024 1.31068957 1.3253012 ]]]],[[0.01744067 0.04060786 0.6276106 0.02647296 0.11750194 0.17036594]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39794509 1.4072699 1.38594371 1.40485236]] [[1.49354055 1.51102477 1.49208354 1.50665372]] [[1.91481608 1.94863911 1.9018335 1.93793418]] [[1.40313949 1.40777738 1.40064217 1.40599358]] [[1.32248142 1.32978723 1.32145604 1.32453217]]]],[[0.11314665 0.28678638 0.06597163 0.07036555 0.11834719 0.34538254]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39233293 1.40079434 1.38456225 1.39949922]] [[1.51015056 1.51413307 1.49237494 1.50063137]] [[1.94146453 1.94704476 1.91322173 1.92757089]] [[1.4067071 1.41134499 1.40385301 1.40528006]] [[1.34016919 1.35144835 1.32799282 1.32927454]]]],[[0.04374355 0.22299531 0.21542542 0.2199958 0.23037596 0.06746399]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.36962528 1.39138318 1.36876187 1.3888793 ]] [[1.50888781 1.51413307 1.49868868 1.50791646]] [[1.92460995 1.94989181 1.9236989 1.9358843 ]] [[1.42454513 1.42454513 1.41919372 1.41919372]] [[1.33850295 1.3428608 1.33376057 1.33722123]]]],[[0.12629984 0.1800643 0.46393794 0.03502582 0.13288368 0.06178849]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.39440511 1.39915386 1.38050423 1.38577102]] [[1.52374939 1.53365712 1.5189898 1.52102963]] [[1.98223437 1.98382872 1.95308051 1.95308051]] [[1.43952908 1.44452372 1.4284695 1.4284695 ]] [[1.36054858 1.36054858 1.34773135 1.35196104]]]],[[0.18783753 0.18721521 0.3121336 0.10300516 0.11214601 0.09766244]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3888793 1.41564497 1.37083405 1.40398895]] [[1.51830986 1.5271491 1.50480816 1.52268091]] [[1.99646965 2.0 1.97437649 1.9916866 ]] [[1.43346415 1.43952908 1.4284695 1.43952908]] [[1.36131761 1.36682902 1.35554986 1.36682902]]]],[[0.06080941 0.17701685 0.01116844 0.2752486 0.3685298 0.10722684]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.37843205 1.38110862 1.36340874 1.38033155]] [[1.51762992 1.52209811 1.50937348 1.51413307]] [[2.03815055 2.03963102 1.99931671 2.00148047]] [[1.41776668 1.42276133 1.41491259 1.42240457]] [[1.35644706 1.36195847 1.3488849 1.36195847]]]],[[0.12674771 0.3011452 0.10085998 0.22559257 0.07441512 0.17123939]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.36660335 1.37627353 1.36496287 1.37273355]] [[1.50509956 1.51724138 1.50247693 1.50917921]] [[2.01685457 2.04908325 2.00455529 2.02186539]] [[1.36853371 1.37174456 1.36175526 1.36710667]] [[1.35965137 1.36926429 1.35221738 1.35221738]]]],[[0.42421812 0.11918408 0.13537152 0.05147852 0.18648857 0.08325922]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.38041789 1.38982905 1.36418581 1.36824383]] [[1.50063137 1.50743079 1.49159786 1.50461389]] [[2.01229928 2.04703337 2.01229928 2.02596515]] [[1.37923653 1.37995005 1.36853371 1.37174456]] [[1.34965393 1.36042041 1.34516791 1.35529351]]]],[[0.07427131 0.17451036 0.06438409 0.13818645 0.10774351 0.44090426]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.36997064 1.38577102 1.36418581 1.38240373]] [[1.51306459 1.51821272 1.49946576 1.50568237]] [[2.04965266 2.05318301 2.02425692 2.03723949]] [[1.369604 1.38280414 1.36674991 1.37959329]] [[1.34362984 1.35247372 1.34093822 1.3502948 ]]]],[[0.0069343 0.131338  0.53861696 0.05991313 0.02970223 0.23349534]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.37048869 1.37946814 1.3679848 1.37722328]] [[1.52112676 1.52549781 1.51345313 1.51821272]] [[2.0506776 2.05978818 2.04133926 2.0577383 ]] [[1.34356047 1.36246878 1.33464146 1.36032822]] [[1.35106383 1.35772879 1.34362984 1.34747501]]]],[[0.04890868 0.3705642 0.06497533 0.10768695 0.20251174 0.20535311]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34752202 1.36643067 1.32818166 1.3633224 ]] [[1.45662943 1.48033026 1.44730452 1.47634774]] [[2.02653456 2.05557454 2.00603576 2.05010819]] [[1.34712808 1.35497681 1.34070639 1.35283625]] [[1.34542425 1.35567803 1.33888746 1.35221738]]]],[[0.2966127 0.17563297 0.18805511 0.0727485 0.037441  0.2295096 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32438266 1.34519081 1.31885685 1.34519081]] [[1.45021855 1.46915979 1.4405051 1.46070908]] [[2.02015716 2.03689785 1.99635577 2.02767339]] [[1.33642526 1.34106315 1.3360685 1.33892258]] [[1.34978211 1.35362728 1.34132274 1.34580877]]]],[[0.06371139 0.1854251 0.10525431 0.12528726 0.02219129 0.49813068]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.31143153 1.31471248 1.2999482 1.31255396]] [[1.44244779 1.45216124 1.43613405 1.44429335]] [[2.02869833 2.03188703 2.00068329 2.00660517]] [[1.3378523 1.3396361 1.32643596 1.33357117]] [[1.35298641 1.35452448 1.3465778 1.34850038]]]],[[0.3433907 0.09973174 0.11794999 0.03234332 0.1230935 0.28349078]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29986185 1.31091349 1.28786047 1.29502677]] [[1.40427392 1.44448762 1.39825158 1.44137931]] [[1.93132901 2.01571575 1.90752762 2.00979387]] [[1.31894399 1.33392793 1.31823047 1.33392793]] [[1.32043066 1.35413996 1.31697001 1.35221738]]]],[[0.17704387 0.31637177 0.29972303 0.09923067 0.06421898 0.04341172]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32222414 1.32895873 1.30970471 1.31048178]] [[1.41233609 1.42156387 1.39834871 1.41330743]] [[1.90206127 1.9576358 1.89944198 1.93611206]] [[1.3007492 1.31287906 1.29896539 1.31145202]] [[1.31940528 1.33324789 1.31863625 1.32158421]]]],[[0.08301737 0.12048017 0.06486364 0.49219453 0.08619599 0.1532483 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3316353 1.335866 1.32567778 1.32792264]] [[1.42234094 1.42875182 1.41573579 1.42117533]] [[1.94727252 1.95820522 1.92973465 1.93417606]] [[1.30181948 1.31073849 1.29789511 1.30324652]] [[1.33158165 1.33452961 1.31889259 1.32107152]]]],[[0.04545499 0.13217086 0.17082942 0.11919069 0.43262538 0.0997287 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32343291 1.332067 1.31842514 1.32869971]] [[1.42622632 1.43098592 1.41223895 1.41952404]] [[1.93873135 1.95740804 1.93110124 1.94636146]] [[1.31002497 1.31038173 1.29896539 1.302533 ]] [[1.34042553 1.34555242 1.32965906 1.32978723]]]],[[0.07305975 0.5167003 0.10143305 0.04998145 0.03715521 0.22167026]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.33068555 1.33077189 1.31238128 1.32282853]] [[1.44905294 1.45002428 1.42399223 1.42486644]] [[1.96686027 1.97631249 1.94442546 1.94863911]] [[1.33214413 1.33464146 1.32108455 1.3260792 ]] [[1.3488849 1.35132017 1.34183543 1.34260446]]]],[[0.38612008 0.2026407 0.08893783 0.17399982 0.08116117 0.06714039]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32800898 1.3335348 1.31859782 1.33189432]] [[1.43700826 1.46168043 1.43292861 1.45497814]] [[1.97710967 1.99441977 1.96526592 1.98804236]] [[1.33143061 1.33428469 1.32679272 1.33036033]] [[1.35144835 1.35849782 1.34709049 1.35273007]]]],[[0.07637174 0.18320836 0.37807336 0.23766993 0.10931804 0.01535862]]
